Question,Answer
일반적으로 SMB 시스템에서 발견되는 공정 통신 방법 인 공유 파이프에 액세스 할 수있는 공유 유형은 무엇입니까?\n1. 관리자 $\n2. 공유 $\n3. C $\n4. IPC $,"답변: 4, IPC $"
비밀번호 정책에 의해 가장 일반적으로 허용되지는 않지만 일부 시스템에서는 허용 될 수있어 사용자 이름과 비밀번호가 동일 할 수 있습니까?\n1. 널 인증\n2. 빈 인증\n3. 비밀번호로서 사용자\n4. 다단계 인증,"답변: 3, 비밀번호로서 사용자"
NBTSCAN의 어떤 기능이 출력을 위해 분리기를 지정할 수 있습니까?\n1. –p\n2. – o\n3. –T\n4. –S,"답변: 4, –S"
Samba를 실행하는 특정 호스트에서 주식을 열거하여 SMB를 통해 Windows 네트워킹 기능을 제공 할 수있는 도구는 무엇입니까?\n1. NMAP\n2. 코골이\n3. Wireshark\n4. enum4linux,"답변: 4, enum4linux"
로컬 네트워크에서 사용 및 해결해야 할 프로토콜은 동일한 이름과 IP 주소를 사용하도록 구성되지 않으면 DNS를 사용하여 해결하지 않습니까?\n1. http\n2. SMTP\n3. SMB\n4. SNMP,"답변: 3, SMB"
어떤 버전의 SNMP가 암호화 및 사용자 기반 인증을 지원합니까?\n1. SNMPV3\n2. SNMPV1\n3. SNMPV2C\n4. SNMPV2,"답변: 1, SNMPV3"
SMTP 서버에서 어떤 명령을 사용하여 메일 링리스트에있는 이메일 주소를 식별하고 메일 링리스트를 확장 할 수 있습니까?\n1. 확장\n2. 패스\n3. vrfy\n4. 사용자,"답변: 1, 확장"
웹 서버에서 사용 가능한 디렉토리를 식별하는 데 사용할 수있는 Metasploit 모듈은 무엇입니까?\n1. Brute_dirs\n2. http_enum\n3. ftp_enum\n4. dir_enum,"답변: 1, Brute_dirs"
웹 서버의 헤더 및 오류 메시지에 제공된 정보를 제한하려면 어떻게해야합니까?\n1. 서버 버전 번호 표시\n2. 디렉토리 목록 활성화\n3. 제공된 정보 제한\n4. 적절한 액세스 제어 사용,"답변: 3, 제공된 정보 제한"
웹 서버에서 Open Directory 목록을 비활성화하려면 어떤 사례를 구현해야합니까?\n1. 서버 버전 번호 표시\n2. 취약한 플러그인 설치 활성화\n3. 디렉토리 목록 비활성화\n4. 적절한 액세스 제어 사용,"답변: 3, 디렉토리 목록 비활성화"
클라이언트는 일련의 동사를 보내서 서버와 상호 작용하는 데 SMTP의 어떤 기능을 사용합니까?\n1. 확장\n2. 메일\n3. vrfy\n4. Ehlo,"답변: 4, Ehlo"
WordPress 설치에서 프로그램 WPSCAN을 사용하여 어떤 정보를 자동으로 수집 할 수 있습니까?\n1. SSL 인증서\n2. WordPress 사용자\n3. HTTP 헤더\n4. 서버 로그,"답변: 2, WordPress 사용자"
주로 RPC는 무엇에 사용됩니까?\n1. 프로세스 수요 페이징\n2. 원격 메소드 호출\n3. Interprocess semaphores\n4. 전문가 통신,"답변: 4, 전문가 통신"
동료와 협력하고 있으며 VRFY 명령을 사용하여 이메일 서버와 상호 작용하는 것을 볼 수 있습니다.동료가 무엇을하고 있습니까?\n1. 서버 구성 확인\n2. SMTP 명령 확인\n3. 메일 링리스트 확인\n4. 이메일 주소 확인,"답변: 4, 이메일 주소 확인"
다음 중 SMB를 사용하여 정보를 수집하기위한 Windows의 내장 프로그램은 무엇입니까?\n1. smbclient\n2. NBTSTAT\n3. Metasploit\n4. nmblookup,"답변: 2, NBTSTAT"
암호 균열의 맥락에서 무지개 테이블의 목적은 무엇입니까?\n1. 보안 해시 알고리즘을 생성합니다\n2. 비밀번호 크래킹을 위해 미리 계산 된 해시를 저장합니다\n3. 대상 시스템에서 해시 암호를 검색합니다\n4. 오프라인 맬웨어 분석을 수행합니다,"답변: 2, 비밀번호 크래킹을 위해 미리 계산 된 해시를 저장합니다"
Kerberos 인증 시스템에서 KDC (Key Distribution Center)의 주요 역할은 무엇입니까?\n1. 암호화 및 암호 해독을위한 공개 키를 저장하십시오\n2. 네트워크 통신을위한 안전한 터널링을 제공합니다\n3. 암호화 적으로 해시 사용자 비밀번호\n4. 티켓 부여 티켓에 대한 시간 스탬프 메시지를 발행하십시오,"답변: 4, 티켓 부여 티켓에 대한 시간 스탬프 메시지를 발행하십시오"
"비밀번호를 오프라인으로 크랙하는 데 일반적으로 사용되는 도구이며 단일 균열, 워드리스트 및 증분과 같은 모드가 있습니까?\n1. 존 리퍼 존\n2. 루베우스\n3. PowerSploit\n4. 무지개 균열","답변: 1, 존 리퍼 존"
고객 측 공격에서 웹 브라우저가 일반적으로 악용되는 이유는 무엇입니까?\n1. 웹 브라우저에는 악성 코드를 실행할 수있는 기능이 없습니다.\n2. 웹 브라우저는 일반적으로 사용되는 응용 프로그램이며 선호하는 공격 벡터입니다.\n3. 전 세계 웹 브라우저의 사용량이 적기 때문에\n4. 웹 브라우저는 종종 오래된 암호화 프로토콜을 사용하기 때문입니다,"답변: 2, 웹 브라우저는 일반적으로 사용되는 응용 프로그램이며 선호하는 공격 벡터입니다."
강력한 객체 지향적 기능과 확장 성으로 인해 토지에서 살기 위해 공격자와 보안 테스터가 일반적으로 사용하는 프로그래밍 언어는 일반적으로 사용됩니까?\n1. 루비\n2. 배쉬\n3. 파이썬\n4. PowerShell,"답변: 4, PowerShell"
시스템 악용 시스템의 맥락에서 MeterPreter 페이로드의 목적은 무엇입니까?\n1. 타협 된 시스템에 대한 스텔스를 유지하고 제어하기 위해\n2. 대상 시스템에 대한 서비스 거부 공격을 시작합니다\n3. 대상 시스템과의 통신을 암호화하고 난독 화하려면\n4. 바이러스 백신 소프트웨어에 의한 탐지를 피하려면,"답변: 1, 타협 된 시스템에 대한 스텔스를 유지하고 제어하기 위해"
대상 시스템에 대한 익스플로잇을 수행하고 역 TCP 연결을 통해 액세스하는 데 사용될 수있는 취약성 평가 도구는 무엇입니까?\n1. Wireshark\n2. Metasploit\n3. 코골이\n4. Nessus,"답변: 2, Metasploit"
비밀번호 크래킹에서 무지개 테이블의 주요 기능은 무엇입니까?\n1. 사전 공격에 대한 임의 암호 생성\n2. PlainText 비밀번호를 암호화 된 형식으로 저장합니다\n3. 알려진 취약점과 일치하는 비밀번호 해시\n4. 오프라인 비밀번호 균열을위한 사전 계산 해시,"답변: 4, 오프라인 비밀번호 균열을위한 사전 계산 해시"
Kerberos는 주로 어떤 시스템을 인증합니까?\n1. 웹 서버\n2. 클라이언트-서버 응용 프로그램 및 사용자 ID\n3. 데이터베이스 시스템\n4. 사용자 계정 만,"답변: 2, 클라이언트-서버 응용 프로그램 및 사용자 ID"
"암호 균열에서 단일 균열, 워드리스트 및 증분 모드의 목적은 무엇입니까?\n1. 모든 가능한 암호 조합을 강제로 무차별합니다\n2. 해시 암호에 복잡성을 더합니다\n3. 암호 해시를 암호화하고 난독 화하려면\n4. 다양한 기술을 사용하여 비밀번호를 효율적으로 균열합니다","답변: 4, 다양한 기술을 사용하여 비밀번호를 효율적으로 균열합니다"
사이버 보안의 맥락에서 퍼지는 것은 무엇입니까?\n1. 파일을 암호화하여 안티 바이러스 탐지를 우회하는 기술.\n2. 이상을위한 네트워크 트래픽을 스캔하는 기술.\n3. 난독 화 된 파워 쉘 스크립트를 만드는 기술.\n4. 예상치 못한 또는 기형 데이터를 애플리케이션으로 전송하여 소프트웨어의 취약점을 식별하는 데 사용되는 기술.,"답변: 4, 예상치 못한 또는 기형 데이터를 애플리케이션으로 전송하여 소프트웨어의 취약점을 식별하는 데 사용되는 기술."
사이버 보안 공격에서 특권 에스컬레이션의 주요 목표는 무엇입니까?\n1. 손상된 시스템에 대한 지속적인 액세스를 유지합니다.\n2. 시스템 바이너리를 조작하여 탐지를 피합니다.\n3. 시스템에 대한 향후 액세스를위한 백도어를 만듭니다.\n4. 손상된 시스템에 대한 관리 권한을 얻는다.,"답변: 4, 손상된 시스템에 대한 관리 권한을 얻는다."
사이버 보안에서 복숭아 도구의 목적은 무엇입니까?\n1. 손상된 시스템에 대한 지속성을위한 난독 화 된 파워 쉘 스크립트를 생성합니다.\n2. XML 정의 테스트 계획을 통해 네트워크 및 파일 퍼징을 처리합니다.\n3. 엔드 포인트 감지 및 응답 소프트웨어에 대한 회피 기술을 수행합니다.\n4. 취약점 및 악용에 대한 네트워크 트래픽을 스캔합니다.,"답변: 2, XML 정의 테스트 계획을 통해 네트워크 및 파일 퍼징을 처리합니다."
손상된 시스템에서 지속성을 위해 Metasploit MeterPreter 서비스를 사용하면 어떤 이점이 있습니까?\n1. 지속성을 위해 Windows 레지스트리에 실행 키 설치를 용이하게합니다.\n2. 회피를위한 난독 화 된 페이로드를 생성 할 수 있습니다.\n3. 손상된 시스템에 연결하고 계량기 쉘을 얻는 리스너를 제공합니다.\n4. 권한 에스컬레이션을 위해 PowerShell 스크립트를 실행할 수 있습니다.,"답변: 3, 손상된 시스템에 연결하고 계량기 쉘을 얻는 리스너를 제공합니다."
Metasploit의 Autoroute 모듈은 주로 공격자가 할 수있게합니까?\n1. 공격자가 Windows 레지스트리에 지속적인 실행 키를 설치할 수 있습니다.\n2. 이는 악용을위한 난독 화 된 페이로드의 생성을 용이하게한다.\n3. 페이로드가 바이러스 바이러스 검출을 피하기위한 난독 화 기술을 제공합니다.\n4. 공격자는 손상된 시스템을 통해 트래픽을 피벗하기위한 경로를 추가하여 다른 네트워크에 도달 할 수 있습니다.,"답변: 4, 공격자는 손상된 시스템을 통해 트래픽을 피벗하기위한 경로를 추가하여 다른 네트워크에 도달 할 수 있습니다."
SFUZZ 도구는 주로 사이버 보안 테스트에서 어떤 기술을 사용합니까?\n1. 취약성 및 악용에 대한 네트워크 트래픽을 스캔합니다.\n2. 엔드 포인트 감지 및 응답 소프트웨어에서 회피를위한 난독 화 된 페이로드 생성.\n3. 손상된 시스템에 대한 지속성을위한 PowerShell 스크립트를 난독 화합니다.\n4. 네트워크 서비스에서 로컬 취약점을 트리거하기 위해 파일 기반 퍼지 수행.,"답변: 4, 네트워크 서비스에서 로컬 취약점을 트리거하기 위해 파일 기반 퍼지 수행."
Cybersecurity에서 American Fuzzy LOP (AFL) 도구를 사용하는 주요 목적은 무엇입니까?\n1. 특권 에스컬레이션을 위해 난독 화 된 페이로드를 생성합니다.\n2. 손상된 시스템에 지속적으로 액세스 할 수 있습니다.\n3. 파일을 암호화하고 회피 로그를 조작합니다.\n4. 파일 형식 퍼지를 처리하여 로컬 충돌을 트리거하고 취약점을 식별합니다.,"답변: 4, 파일 형식 퍼지를 처리하여 로컬 충돌을 트리거하고 취약점을 식별합니다."
손상된 Wind\n1. 네트워크 취약점의 스캔 및 착취를 용이하게합니다.\n2. 주로 디스크에서 파일을 감지하기위한 회피 전술을 제공합니다.\n3. Windows 레지스트리를 통해 영구 실행 키를 설치할 수 있습니다.\n4. 타협 된 시스템에 연결하기 위해 리스너를 만들 수 있습니다.,"답변: 3, Windows 레지스트리를 통해 영구 실행 키를 설치할 수 있습니다."
"사이버 보안의 맥락에서, 피벗하는 것은 주로 공격자의 전략에서 어떤 역할을합니까?\n1. 타협 된 시스템에서 다른 네트워크의 다른 시스템으로의 액세스를 확장 할 수 있습니다.\n2. 특권 에스컬레이션을 위해 난독 화 된 파워 쉘 스크립트를 실행할 수 있습니다.\n3. 지속적인 액세스를 위해 네트워크 서비스의 취약점을 이용할 수있는 수단을 제공합니다.\n4. 시스템에 대한 향후 액세스를위한 백도어 설치가 가능합니다.","답변: 1, 타협 된 시스템에서 다른 네트워크의 다른 시스템으로의 액세스를 확장 할 수 있습니다."
지속성을 위해 Metsvc를 사용하는 주요 목표는 무엇입니까?\n1. 원격 연결을위한 서비스를 작성하여 시스템에 지속적으로 액세스 할 수 있습니다.\n2. 손상된 시스템에 연결하여 메타 프리터 쉘을 얻는 리스너를 제공합니다.\n3. Windows 레지스트리에서 지속적인 실행 키 생성을 가능하게합니다.\n4. 손상된 시스템에 대한 장기 액세스를 위해 난독 화 된 페이로드 설치.,"답변: 1, 원격 연결을위한 서비스를 작성하여 시스템에 지속적으로 액세스 할 수 있습니다."
컴퓨터 바이러스와 컴퓨터 웜의 주요 차이점은 무엇입니까?\n1. 바이러스는 항상 기억에 남는 반면 벌레는 비거주자입니다.\n2. 바이러스는 네트워크를 가로 질러 자체 프로파일을 할 수 있지만 웜은 시스템을 감염시키기 위해 트리거 이벤트가 필요합니다.\n3. 바이러스는 실행 파일을 감염시키고 벌레는 문서 및 기타 실행 불가능한 파일을 감염시킵니다.\n4. 바이러스는 시스템을 감염시키기 위해 사용자 개입이 필요하지만 벌레는 그렇지 않습니다.,"답변: 4, 바이러스는 시스템을 감염시키기 위해 사용자 개입이 필요하지만 벌레는 그렇지 않습니다."
메모리 주거 바이러스의 주요 특성은 무엇입니까?\n1. 문서를 감염시키고 매크로 스크립트를 통해 전파합니다.\n2. 감염에 대한 사용자 개입이 필요합니다.\n3. 처음에 시작된 다음 자체적으로 다른 시스템으로 이동합니다.\n4. 시스템을 감염시킨 후에도 메모리에 남아 있으며 파일을 지속적으로 다시 감염시킬 수 있습니다.,"답변: 4, 시스템을 감염시킨 후에도 메모리에 남아 있으며 파일을 지속적으로 다시 감염시킬 수 있습니다."
사용자 나 다른 프로그램의 도움없이 어떤 맬웨어 유형이 한 시스템에서 다른 시스템으로 이동할 수 있습니까?\n1. 웜\n2. 애드웨어\n3. 트로이 목마\n4. 스파이웨어,"답변: 1, 웜"
1988 년 Robert T. Morris가 쓴 최초의 컴퓨터 웜의 주요 목적은 무엇입니까?\n1. 매크로 스크립트로 비영리적 인 문서를 공격하는 방법을 보여줍니다.\n2. 네트워크를 가로 질러 자체 프로필을하는 능력을 보여줍니다.\n3. 감염된 시스템에서 파일을 삭제하거나 수정합니다.\n4. 감염된 시스템에서 민감한 정보를 수집합니다.,"답변: 2, 네트워크를 가로 질러 자체 프로필을하는 능력을 보여줍니다."
어떤 맬웨어 유형이 사용자가 코드를 실행해야하지만 다른 파일이나 시스템 자체로 퍼질 수 있습니까?\n1. 루트 키트\n2. 바이러스\n3. 웜\n4. 트로이 목마,"답변: 2, 바이러스"
웜에 대한 전파의 주요 방법은 무엇입니까?\n1. 네트워크를 통해 한 시스템에서 다른 시스템으로 이동합니다.\n2. 시스템 메모리 감염 및 파일을 지속적으로 다시 감염시킵니다.\n3. 동일한 파일 내에서 자체 복제.\n4. 매크로 스크립트를 통한 문서 감염.,"답변: 1, 네트워크를 통해 한 시스템에서 다른 시스템으로 이동합니다."
매크로 바이러스를 다른 바이러스와 구별하는 것은 무엇입니까?\n1. 사용자 개입없이 동일한 파일 내에서 자체 복제 할 수 있습니다.\n2. 감염 후 기억에 남아 있습니다.\n3. 실행하려면 사용자 개입이 필요합니다.\n4. 매크로에 첨부하고 문서를 통해 전파하여 문서 파일을 감염시킵니다.,"답변: 4, 매크로에 첨부하고 문서를 통해 전파하여 문서 파일을 감염시킵니다."
컴퓨터 바이러스의 어떤 단계가 시스템의 다른 프로그램을 목표로하고 감염시킬 수 있습니까?\n1. 휴면 단계\n2. 전파 단계\n3. 실행 단계\n4. 트리거링 단계,"답변: 2, 전파 단계"
코드를 실행하기 위해 외부 프로그램 또는 사용자 조치가 필요한 맬웨어 유형은 무엇입니까?\n1. 바이러스\n2. 애드웨어\n3. 웜\n4. 스파이웨어,"답변: 1, 바이러스"
논리 폭탄의 주요 특징은 무엇입니까?\n1. 감염 후 기억 상태가 남아 있습니다.\n2. 실행하려면 사용자 조치가 필요합니다.\n3. 사용자의 개입없이 한 시스템에서 다른 시스템으로 이동합니다.\n4. 코드를 트리거하기 위해 특정 시간이나 이벤트가 기다립니다.,"답변: 4, 코드를 트리거하기 위해 특정 시간이나 이벤트가 기다립니다."
"시스템을 감염시키면서 어떤 유형의 맬웨어가 양성인 것으로 보이며, 종종 사용자가 알고 있다고 생각하는 것입니까?\n1. 트로이 목마\n2. 봇넷\n3. 웜\n4. 랜섬웨어","답변: 1, 트로이 목마"
피해자의 하드 드라이브의 일부를 암호화하고 암호 해독 키를 제공하기 위해 피해자로부터 돈을 멸종시킵니다.\n1. 랜섬웨어\n2. 웜\n3. 봇넷\n4. 트로이 목마,"답변: 1, 랜섬웨어"
봇넷의 봇넷 클라이언트 목적은 무엇입니까?\n1. 소유자의 소득을 창출합니다\n2. 피해자 시스템의 데이터를 암호화합니다\n3. 네트워크 연결을 통해 스스로 전파합니다\n4. 시스템에서 다른 맬웨어를 제거합니다,"답변: 1, 소유자의 소득을 창출합니다"
"백도어, 키 로거 또는 공격자를위한 기타 유용한 도구를 포함하여 다른 소프트웨어를 설치할 어떤 유형의 맬웨어가 있습니까?\n1. 드롭퍼\n2. 파일리스 맬웨어\n3. 다형성 맬웨어\n4. 트로이 목마","답변: 1, 드롭퍼"
디스크의 파일에 어떤 유형의 맬웨어가 존재하지만 파일 시스템에 아티팩트를 남기지 않아 감지를 피하십시오.\n1. 파일리스 맬웨어\n2. 다형성 맬웨어\n3. 드롭퍼\n4. 트로이 목마,"답변: 1, 파일리스 맬웨어"
어떤 유형의 맬웨어 기술이 소프트웨어가 새로운 시스템을 감염시켜 감지를 피할 때 스스로 재구성 할 수 있습니까?\n1. 트로이 목마\n2. 다형성 맬웨어\n3. 파일리스 맬웨어\n4. 드롭퍼,"답변: 2, 다형성 맬웨어"
어떤 유형의 맬웨어가 해시 값으로 식별되고 바이러스 백신 데이터베이스와 비교됩니까?\n1. 웜\n2. 바이러스\n3. 트로이 목마\n4. 위의 모든 것,"답변: 4, 위의 모든 것"
봇넷은 일반적으로 명령 및 제어 인프라 (C & C 또는 C2)에 다시 연결하는 데 무엇을 사용합니까?\n1. 암호화 해시\n2. 봇넷 클라이언트\n3. 드롭퍼\n4. 다단계 공격,"답변: 2, 봇넷 클라이언트"
주로 소유자의 소득을 창출하도록 주로 설계된 맬웨어 유형은 무엇입니까?\n1. 드롭퍼\n2. 랜섬웨어\n3. 웜\n4. 봇넷,"답변: 2, 랜섬웨어"
바이러스 백신 프로그램에 의한 탐지를 피하기 위해 여러 형태를 사용하여 어떤 유형의 맬웨어가 알려져 있습니까?\n1. 트로이 목마\n2. 다형성 맬웨어\n3. 파일리스 맬웨어\n4. 드롭퍼,"답변: 2, 다형성 맬웨어"
다음 중 시스템에서 의심스러운 프로그램을 실행하는 것을 피하기위한 기본 사이버 보안 원칙은 무엇입니까?\n1. 프로그램의 행동을 관찰하기 위해 동적 분석을 수행합니다.\n2. 경고를 무시하고 프로그램이 무해한 것처럼 보이는 경우 프로그램 실행.\n3. 행동을 테스트하기 위해 모든 프로그램을 실행합니다.\n4. 관리자 권한으로 프로그램 실행.,"답변: 1, 프로그램의 행동을 관찰하기 위해 동적 분석을 수행합니다."
사이버 보안의 맥락에서 샌드 박스를 어떻게 설명 할 수 있습니까?\n1. 분석을 위해 잠재적으로 악의적 인 소프트웨어를 분리하고 실행합니다.\n2. 안전한 데이터 저장을위한 장소입니다.\n3. 시스템에서 일상적인 유지 보수 작업을 수행합니다.\n4. 의심스러운 활동에 대한 네트워크 트래픽을 모니터링합니다.,"답변: 1, 분석을 위해 잠재적으로 악의적 인 소프트웨어를 분리하고 실행합니다."
맬웨어 분석에서 디버거를 사용하는 목적은 무엇입니까?\n1. 맬웨어의 행동과 기능을 조사합니다.\n2. 시스템의 보안 제어를 우회합니다.\n3. 감염된 시스템에서 맬웨어를 제거합니다.\n4. 다른 분석가들과 맬웨어 샘플을 공유합니다.,"답변: 1, 맬웨어의 행동과 기능을 조사합니다."
"사이버 보안에서, 맬웨어 행동을 실행하지 않고 이해하기 위해 어떤 조치가 권장됩니까?\n1. 가상 머신에서 맬웨어 실행.\n2. 동적 분석을 수행하여 동작을 관찰합니다.\n3. 생산 환경에서 맬웨어 실행.\n4. 공개 맬웨어 데이터베이스에 업로드.","답변: 2, 동적 분석을 수행하여 동작을 관찰합니다."
통제 된 환경에서 테스트 목적으로 맬웨어를 개발하기 위해 어떤 관행이 권장됩니까?\n1. 감염된 시스템의 맬웨어 샘플 복사.\n2. 영향을 평가하기 위해 사용자 정의 악성 코드 작성.\n3. 네트워크에 무단 소프트웨어를 배포합니다.\n4. 테스트를 위해 공개적으로 사용 가능한 맬웨어 사용.,"답변: 2, 영향을 평가하기 위해 사용자 정의 악성 코드 작성."
맬웨어 분석의 맥락에서 리버스 TCP 페이로드를 사용하는 목적은 무엇입니까?\n1. 제어 시스템에 연결을 설정합니다.\n2. 네트워크 트래픽을 암호화하고 해독합니다.\n3. 다른 네트워크 서비스의 운영을 방해합니다.\n4. 대상 시스템에 대한 서비스 거부 공격을 수행합니다.,"답변: 1, 제어 시스템에 연결을 설정합니다."
CAPA의 사용은 악성 코드 분석에 어떻게 도움이됩니까?\n1. 맬웨어 샘플을 실행하기위한 안전한 플랫폼을 제공합니다.\n2. 맬웨어 위협을 완화하기 위해 새로운 대책을 개발합니다.\n3. 확립 된 프레임 워크를 기반으로 맬웨어 동작을 분류하고 식별합니다.\n4. 테스트 목적으로 자동으로 맬웨어를 생성합니다.,"답변: 3, 확립 된 프레임 워크를 기반으로 맬웨어 동작을 분류하고 식별합니다."
대상 시스템과 동일한 플랫폼 아키텍처에서 사용자 정의 프로그램을 실행하는 방법은 무엇입니까?\n1. 디버거를 사용하여 프로그램의 아키텍처를 수정합니다.\n2. 크로스 컴필라 사용.\n3. 모든 운영 체제에서 프로그램을 컴파일합니다.\n4. 플랫폼 독립을 위해 Python에서 프로그램 구현.,"답변: 2, 크로스 컴필라 사용."
맬웨어 분석에서 디버거를 사용하는 주요 목적은 무엇입니까?\n1. 실시간으로 맬웨어 동작을 실행하고 관찰합니다.\n2. 취약점에 대한 맬웨어 소스 코드를 분석합니다.\n3. 법의학 분석을위한 악의적 코드를 조작합니다.\n4. 맬웨어를 실행하지 않고 동적으로 분석합니다.,"답변: 1, 실시간으로 맬웨어 동작을 실행하고 관찰합니다."
맬웨어 분석에서 샌드 박스의 주요 기능은 무엇입니까?\n1. 악성 네트워크 트래픽을 가로 채고 해독합니다.\n2. 다른 운영 체제 환경을 시뮬레이션합니다.\n3. 맬웨어 동작에 대한 자동 보고서를 생성합니다.\n4. 잠재적으로 악의적 인 소프트웨어를 실행하고 포함합니다.,"답변: 4, 잠재적으로 악의적 인 소프트웨어를 실행하고 포함합니다."
네트워크 패킷을 캡처하는 주된 이유는 무엇입니까?\n1. 네트워크 통신을 암호화합니다\n2. 네트워크 인터페이스를 식별합니다\n3. Mac 주소를 해결합니다\n4. 자신의 시스템이 아닌 시스템에 대한 네트워크 트래픽을 획득하려면,"답변: 4, 자신의 시스템이 아닌 시스템에 대한 네트워크 트래픽을 획득하려면"
모든 패킷을 운영 체제로 전달하려면 네트워크 인터페이스가 어떤 모드를 사용해야합니까?\n1. 프레임 모드\n2. MAC 모드\n3. 무차별 모드\n4. PDU 모드,"답변: 3, 무차별 모드"
네트워크 패킷 분석의 맥락에서 페이로드는 무엇입니까?\n1. 패킷의 레이어 2 정보\n2. 발신자의 MAC 주소\n3. 한 엔드 포인트에서 다른 엔드 포인트로 운반되는 데이터\n4. 패킷의 레이어 3 정보,"답변: 3, 한 엔드 포인트에서 다른 엔드 포인트로 운반되는 데이터"
UNIX 시스템에서 패킷을 캡처하는 데 일반적으로 사용되는 도구는 무엇입니까?\n1. Tshark\n2. tcpdump\n3. Wireshark\n4. 위의 모든 것,"답변: 4, 위의 모든 것"
tcpdump와 함께 사용하면 매개 변수 -n은 무엇을합니까?\n1. 특정 프로토콜을 기반으로 트래픽을 필터링합니다\n2. 캡처 크기를 설정하십시오\n3. 장황한 출력을 활성화하십시오\n4. IP 주소 및 포트의 이름 해상도를 억제하십시오,"답변: 4, IP 주소 및 포트의 이름 해상도를 억제하십시오"
PCAP 파일을 분석하고 프레임 목록을 쉽게 스크롤하는 데 도움이 될 수있는 도구는 무엇입니까?\n1. NMAP\n2. 코골이\n3. Wireshark\n4. Metasploit,"답변: 3, Wireshark"
IfConfig를 사용하여 장치의 인터페이스가 유닉스와 같은 운영 체제에서 무차별 모드인지 어떻게 감지 할 수 있습니까?\n1. 출력에서 'Promisc'플래그를 찾으십시오\n2. 불일치에 대해 ARP 테이블을 검토하십시오\n3. 'rxcsum'및 'txcsum'옵션을 확인하십시오\n4. 비정상적인 동작을 위해 RX 및 TX 패킷 분석,"답변: 1, 출력에서 'Promisc'플래그를 찾으십시오"
스위치에서 포트 미러링/스팬의 목적은 무엇입니까?\n1. 다른 VLAN 사이의 패킷을 전달합니다\n2. 두 장치 사이에 안전한 연결을 설정합니다\n3. 분석을 위해 한 포트에서 다른 포트로 트래픽을 복제하려면\n4. 네트워크 전송 속도를 높이기 위해,"답변: 3, 분석을 위해 한 포트에서 다른 포트로 트래픽을 복제하려면"
사용자 이름과 암호를 수집하기 위해 합법적 인 것을 모방하는 가짜 Wi-Fi 액세스 포인트를 만드는 어떤 종류의 공격 방법은 무엇입니까?\n1. WPA2 착취\n2. 사악한 쌍둥이 공격\n3. 도적 공격\n4. 웹 사이트 공격 벡터,"답변: 2, 사악한 쌍둥이 공격"
UNIX와 같은 운영 체제에서 장치의 인터페이스가 무차별 모드인지 확인하는 데 사용되는 명령은 무엇입니까?\n1. Ipconfig\n2. ifconfig\n3. IP a\n4. 위의 어느 것도,"답변: 4, 위의 어느 것도"
Wireshark는 프레임 목록에 오류가있는 프레임을 강조하는 데 무엇을 사용합니까?\n1. 빨간색 텍스트가있는 검은 배경\n2. 대담한 텍스트\n3. 밑줄이 그어진 텍스트\n4. 파란색 텍스트가있는 노란색 배경,"답변: 1, 빨간색 텍스트가있는 검은 배경"
Wireshark의 어떤 기능이 사용자가 TCP 대화를 쉽게 따를 수 있습니까?\n1. TCP 스트림을 따르십시오\n2. 대화 추적\n3. TCP 세션 뷰어\n4. 스트림 추적,"답변: 1, TCP 스트림을 따르십시오"
DHCP 기아 공격의 주요 목적은 무엇입니까?\n1. 암호화 된 메시지를 캡처하고 암호화를 제거합니다.\n2. 네트워크의 특정 호스트에서 트래픽을 캡처하려면\n3. 합법적 인 서버에서 모든 IP 주소를 배출하고 IP 할당을 제어합니다.\n4. DNS 요청을 가로 채고 요청자에게 응답을 제공합니다.,"답변: 3, 합법적 인 서버에서 모든 IP 주소를 배출하고 IP 할당을 제어합니다."
HTTPS 연결에서 암호화를 제거하기 위해 서버와 클라이언트 사이에 앉아 투명한 대리인으로 작용하는 도구는 무엇입니까?\n1. SSLStrip\n2. tcpdump\n3. Ettercap\n4. Wireshark,"답변: 1, SSLStrip"
ARP 스푸핑의 주요 목적은 무엇입니까?\n1. 엔드 포인트 간의 특정 대화 패킷을 캡처합니다\n2. DNS 요청을 가로 채고 합법적 인 서버보다 더 빨리 응답합니다.\n3. False IP-MAC 주소 페어링을 통해 네트워크 데이터를 가로 채기 위해.\n4. 패킷 캡처를 캡처하고 분석합니다,"답변: 3, False IP-MAC 주소 페어링을 통해 네트워크 데이터를 가로 채기 위해."
스푸핑 공격을 감지하기 위해 리버스 경로 검증을 사용하는 프로토콜은 무엇입니까?\n1. IP\n2. https\n3. http\n4. DNS,"답변: 1, IP"
DNSSEC는 DNS 통신을 보호하기 위해 무엇을 사용합니까?\n1. 레이어 2 인증\n2. 방화벽 규칙\n3. UDP 대신 TCP\n4. 암호화 검증,"답변: 4, 암호화 검증"
어떤 하드웨어 공급 업체가 스위치의 용어 범위를 사용합니까?\n1. 3com\n2. 시스코\n3. 주니퍼\n4. hp,"답변: 2, 시스코"
버클리 패킷 필터는 어떤 프로토콜 계층에서 작동합니까?\n1. 프로토콜\n2. 운송\n3. 데이터 링크\n4. 인터넷 워크,"답변: 3, 데이터 링크"
